idx,class,conversation
3423,일상 대화,"안녕
그 건 일정 어떻게 돼??
혹시 다시 한 번 보내줄래?
넵
땡큐
좋은 하루 보내
좋은 아침
오늘까지 가능해?
정확히 뭐가 필요한 거야?
오케이
덕분에 살았다
그럼 이따 연락할게"
3424,일상 대화,"안녕
가격 괜찮아?? ㅎㅎ
혹시 다시 한 번 보내줄래?? ㅎㅎ
오케이
땡큐 ㅎㅎ
내일 보자
오랜만
그거 어디서 샀어?
그거 말한 거 맞지?
오케이"
3425,일상 대화,"안녕하세요 ㅎㅎ
비 온대
시간 괜찮아?
주말에 뭐 할 거야? ㅎㅎ
알겠어
나중에 봐
좋은 저녁 ㅎㅎ
날씨 진짜 좋다
지금 어디야?
주말에 뭐 할 거야??
응응!
내일 보자"
3426,일상 대화,"하이
오늘까지 가능해?
그럼 몇 시가 좋아?
확인했어
땡큐
나중에 봐
오랜만
파일 공유해줄 수 있어?
장소는 어디로 할까??
넵
덕분에 살았다
내일 보자"
3427,일상 대화,"좋은 저녁
그거 어디서 샀어??
장소는 어디로 할까??!
확인했어
고마워!
그럼 이따 연락할게
좋은 아침
사이즈 어때?
혹시 다시 한 번 보내줄래?"
3428,일상 대화,"좋은 아침
바빠?
오늘 저녁 시간 돼??
장소는 어디로 할까?
알겠어
내일 보자
오랜만
시간 괜찮아??
점심 뭐 먹을까?
그거 말한 거 맞지?
알겠어"
3429,일상 대화,"하이
회의 자료 다 됐어??
장소는 어디로 할까?
응응
감사합니다
나중에 봐
안녕하세요
이번 주 마감 괜찮겠어?
장소는 어디로 할까??
응응"
3430,일상 대화,"좋은 아침
스터디 언제 할래??
혹시 다시 한 번 보내줄래??
확인했어!
감사합니다
내일 보자
좋은 저녁
시험 범위 정리했어?
혹시 다시 한 번 보내줄래?
확인했어
땡큐"
3431,일상 대화,"오랜만
오늘 일정 어때?
주말에 뭐 할 거야?
정확히 뭐가 필요한 거야?
응응
조심히 들어가
하이
시간 괜찮아??
주말에 뭐 할 거야?
정확히 뭐가 필요한 거야??
알겠어"
3432,일상 대화,"좋은 저녁 ㅎㅎ
비 온대
바빠?
주말에 뭐 할 거야?
응응
좋은 하루 보내
안녕
오늘 춥다
바빠??
오늘 저녁 시간 돼??"
3433,일상 대화,"오랜만
과제 어디까지 했어??
정확히 뭐가 필요한 거야?
응응
진짜 고마워
조심히 들어가
좋은 저녁
교수님 공지 봤어?
장소는 어디로 할까?
알겠어"
3434,일상 대화,"오랜만
그거 어디서 샀어?
그럼 몇 시가 좋아?
좋아
덕분에 살았다
그럼 이따 연락할게
오랜만 ㅎㅎ
추천해줄 만해?
그럼 몇 시가 좋아?
좋아!"
3435,일상 대화,"안녕하세요
회의 자료 다 됐어?
장소는 어디로 할까??
오케이
덕분에 살았다
내일 보자
오랜만
그 건 일정 어떻게 돼?
그럼 몇 시가 좋아??
넵"
3436,일상 대화,"하이!
비 온대
뭐 해?
오늘 저녁 시간 돼?
확인했어
나중에 봐
안녕하세요
오늘 춥다
바빠?
오늘 저녁 시간 돼?"
3437,일상 대화,"좋은 아침
교수님 공지 봤어??
정확히 뭐가 필요한 거야??
확인했어 ㅎㅎ
진짜 고마워
그럼 이따 연락할게
안녕
수업 자료 봤어?
정확히 뭐가 필요한 거야?? ㅎㅎ
알겠어"
3438,일상 대화,"좋은 저녁!
바빠?!
주말에 뭐 할 거야??
그거 말한 거 맞지?
응응
나중에 봐
하이
시간 괜찮아??!
커피 한 잔 할래?
그거 말한 거 맞지?"
3439,일상 대화,"안녕
시간 괜찮아?
커피 한 잔 할래?
혹시 다시 한 번 보내줄래?
응응
내일 보자
안녕
바빠??
점심 뭐 먹을까??
혹시 다시 한 번 보내줄래? ㅎㅎ"
3440,일상 대화,"좋은 아침
과제 어디까지 했어?
혹시 다시 한 번 보내줄래??
응응
땡큐
그럼 이따 연락할게
안녕
시험 범위 정리했어?
정확히 뭐가 필요한 거야?
알겠어 ㅎㅎ"
3441,일상 대화,"오랜만
비 온대
바빠? ㅎㅎ
커피 한 잔 할래??
확인했어
그럼 이따 연락할게
안녕하세요 ㅎㅎ
오늘 춥다
오늘 일정 어때?
점심 뭐 먹을까??"
3442,일상 대화,"안녕
파일 공유해줄 수 있어??
그럼 몇 시가 좋아?
좋아
땡큐
그럼 이따 연락할게!
좋은 저녁
오늘까지 가능해?
장소는 어디로 할까?
좋아
감사합니다"
3443,일상 대화,"좋은 아침
바빠?
주말에 뭐 할 거야??
그거 말한 거 맞지?
오케이
그럼 이따 연락할게
좋은 저녁
오늘 일정 어때?
오늘 저녁 시간 돼??
그럼 몇 시가 좋아??"
3444,일상 대화,"안녕하세요 ㅎㅎ
오늘까지 가능해??
혹시 다시 한 번 보내줄래?
좋아
덕분에 살았다
조심히 들어가
좋은 저녁
회의 자료 다 됐어?
그럼 몇 시가 좋아?
응응
덕분에 살았다"
3445,일상 대화,"좋은 아침 ㅎㅎ
시험 범위 정리했어??
장소는 어디로 할까?
좋아
감사합니다
조심히 들어가
좋은 저녁 ㅎㅎ
시험 범위 정리했어?
그거 말한 거 맞지?
알겠어"
3446,일상 대화,"안녕!
비 온대
바빠?
오늘 저녁 시간 돼?
오케이!
조심히 들어가
하이
날씨 진짜 좋다
바빠?"
3447,일상 대화,"안녕하세요
배송은 빨라?
그거 말한 거 맞지??
응응
덕분에 살았다
나중에 봐
좋은 아침
사이즈 어때??
그럼 몇 시가 좋아?
좋아
진짜 고마워!"
3448,일상 대화,"오랜만 ㅎㅎ
과제 어디까지 했어??
정확히 뭐가 필요한 거야? ㅎㅎ
좋아
고마워!
그럼 이따 연락할게
안녕하세요
과제 어디까지 했어?? ㅎㅎ
그럼 몇 시가 좋아?
확인했어"
3449,일상 대화,"좋은 저녁!
사이즈 어때?
정확히 뭐가 필요한 거야?
응응
감사합니다
좋은 하루 보내
오랜만
배송은 빨라?? ㅎㅎ
혹시 다시 한 번 보내줄래?
알겠어!"
3450,일상 대화,"좋은 아침
비 온대 ㅎㅎ
지금 어디야??
주말에 뭐 할 거야?
알겠어
그럼 이따 연락할게
좋은 아침 ㅎㅎ
날씨 진짜 좋다
바빠? ㅎㅎ
주말에 뭐 할 거야??"
3451,일상 대화,"안녕하세요
바빠??
내일 잠깐 볼 수 있어??
그럼 몇 시가 좋아?
알겠어
좋은 하루 보내
좋은 저녁
지금 어디야??
오늘 저녁 시간 돼?
혹시 다시 한 번 보내줄래?"
3452,일상 대화,"안녕
뭐 해?!
내일 잠깐 볼 수 있어?? ㅎㅎ
그럼 몇 시가 좋아?
오케이
조심히 들어가
좋은 저녁
시간 괜찮아?
점심 뭐 먹을까?
장소는 어디로 할까??"
3453,일상 대화,"안녕
오늘 일정 어때?
오늘 저녁 시간 돼??
그거 말한 거 맞지??
좋아 ㅎㅎ
그럼 이따 연락할게
오랜만
오늘 일정 어때?
점심 뭐 먹을까?"
3454,일상 대화,"좋은 아침
오늘 춥다
지금 어디야??
점심 뭐 먹을까?
좋아
내일 보자
하이
비 온대
지금 어디야??
점심 뭐 먹을까??
좋아"
3455,일상 대화,"안녕
그거 어디서 샀어?!
그거 말한 거 맞지??
좋아
덕분에 살았다
나중에 봐
좋은 저녁
사이즈 어때?
그럼 몇 시가 좋아?!
확인했어"
3456,일상 대화,"좋은 아침
이번 주 마감 괜찮겠어?
그거 말한 거 맞지??
좋아
덕분에 살았다
나중에 봐
안녕!
오늘까지 가능해?
혹시 다시 한 번 보내줄래?
확인했어"
3457,일상 대화,"좋은 저녁
바빠?
오늘 저녁 시간 돼??
그거 말한 거 맞지??
확인했어
좋은 하루 보내
하이
바빠?
점심 뭐 먹을까?
그럼 몇 시가 좋아?"
3458,일상 대화,"하이
이번 주 마감 괜찮겠어?
혹시 다시 한 번 보내줄래? ㅎㅎ
좋아
진짜 고마워
그럼 이따 연락할게
하이
오늘까지 가능해??
그럼 몇 시가 좋아?
오케이 ㅎㅎ
진짜 고마워"
3459,일상 대화,"안녕
오늘까지 가능해?
그럼 몇 시가 좋아?? ㅎㅎ
넵
덕분에 살았다
내일 보자 ㅎㅎ
하이
회의 자료 다 됐어??
장소는 어디로 할까??
좋아"
3460,일상 대화,"하이
그거 어디서 샀어?
그거 말한 거 맞지?
넵
덕분에 살았다
조심히 들어가 ㅎㅎ
하이
추천해줄 만해?
정확히 뭐가 필요한 거야?
확인했어"
3461,일상 대화,"안녕
파일 공유해줄 수 있어?
장소는 어디로 할까?
좋아
진짜 고마워
조심히 들어가
좋은 저녁
이번 주 마감 괜찮겠어?
그거 말한 거 맞지?
알겠어"
3462,일상 대화,"좋은 아침
지금 어디야?
주말에 뭐 할 거야??
그거 말한 거 맞지?
넵
그럼 이따 연락할게!
안녕
지금 어디야?
내일 잠깐 볼 수 있어?
그럼 몇 시가 좋아??"
3463,일상 대화,"좋은 저녁
날씨 진짜 좋다
지금 어디야?
오늘 저녁 시간 돼?
확인했어
나중에 봐
좋은 아침
비 온대
오늘 일정 어때?
커피 한 잔 할래??"
3464,일상 대화,"안녕하세요
교수님 공지 봤어?
혹시 다시 한 번 보내줄래?
확인했어
고마워!
그럼 이따 연락할게
하이
수업 자료 봤어?
장소는 어디로 할까?
좋아"
3465,일상 대화,"안녕하세요
스터디 언제 할래?
정확히 뭐가 필요한 거야?
좋아
땡큐 ㅎㅎ
나중에 봐
안녕하세요
시험 범위 정리했어?
장소는 어디로 할까?
응응
고마워!
조심히 들어가"
3466,일상 대화,"좋은 아침
오늘 춥다
시간 괜찮아??
커피 한 잔 할래?
좋아
좋은 하루 보내
좋은 아침 ㅎㅎ
오늘 춥다
지금 어디야??!
내일 잠깐 볼 수 있어?"
3467,일상 대화,"하이
스터디 언제 할래?
장소는 어디로 할까??
넵
감사합니다
좋은 하루 보내
좋은 아침
시험 범위 정리했어?
혹시 다시 한 번 보내줄래??!
확인했어!"
3468,일상 대화,"하이!
스터디 언제 할래?
혹시 다시 한 번 보내줄래?
알겠어
덕분에 살았다
조심히 들어가
좋은 저녁
과제 어디까지 했어?
그거 말한 거 맞지?
응응"
3469,일상 대화,"좋은 아침
파일 공유해줄 수 있어??
정확히 뭐가 필요한 거야??
응응
땡큐
그럼 이따 연락할게 ㅎㅎ
오랜만
그 건 일정 어떻게 돼?
장소는 어디로 할까?
알겠어"
3470,일상 대화,"안녕
오늘 춥다 ㅎㅎ
지금 어디야??
내일 잠깐 볼 수 있어?
응응
좋은 하루 보내
하이!
날씨 진짜 좋다
바빠?
오늘 저녁 시간 돼?
오케이"
3471,일상 대화,"안녕
추천해줄 만해?? ㅎㅎ
그럼 몇 시가 좋아??
좋아
고마워!
그럼 이따 연락할게 ㅎㅎ
좋은 저녁
가격 괜찮아?
그거 말한 거 맞지?
응응"
3472,일상 대화,"안녕
비 온대
지금 어디야?
커피 한 잔 할래?
넵
조심히 들어가
좋은 아침
비 온대
시간 괜찮아?
주말에 뭐 할 거야?"
3473,일상 대화,"하이
배송은 빨라?
정확히 뭐가 필요한 거야?
오케이
감사합니다 ㅎㅎ
좋은 하루 보내
안녕하세요
가격 괜찮아?
정확히 뭐가 필요한 거야?
알겠어
덕분에 살았다!
좋은 하루 보내"
3474,일상 대화,"안녕
바빠??
점심 뭐 먹을까?
혹시 다시 한 번 보내줄래??
좋아
좋은 하루 보내
안녕
시간 괜찮아? ㅎㅎ
점심 뭐 먹을까??
혹시 다시 한 번 보내줄래?"
3475,일상 대화,"안녕하세요
과제 어디까지 했어??
그거 말한 거 맞지?
응응
감사합니다 ㅎㅎ
좋은 하루 보내
좋은 아침
과제 어디까지 했어?
정확히 뭐가 필요한 거야??!
확인했어
감사합니다
좋은 하루 보내
하이"
3476,일상 대화,"오랜만
배송은 빨라?
혹시 다시 한 번 보내줄래??
좋아
진짜 고마워
그럼 이따 연락할게
오랜만 ㅎㅎ
사이즈 어때?
그거 말한 거 맞지? ㅎㅎ
알겠어"
3477,일상 대화,"하이
가격 괜찮아?
장소는 어디로 할까?
확인했어
땡큐
나중에 봐
안녕하세요
배송은 빨라?
그럼 몇 시가 좋아?
오케이"
3478,일상 대화,"좋은 저녁
비 온대
바빠?
점심 뭐 먹을까?
오케이
그럼 이따 연락할게
안녕
날씨 진짜 좋다
바빠?
내일 잠깐 볼 수 있어?"
3479,일상 대화,"오랜만 ㅎㅎ
추천해줄 만해?
정확히 뭐가 필요한 거야?
오케이
덕분에 살았다
조심히 들어가
좋은 저녁
추천해줄 만해?
그거 말한 거 맞지?
응응"
3480,일상 대화,"안녕
지금 어디야?!
오늘 저녁 시간 돼?
정확히 뭐가 필요한 거야??
확인했어
나중에 봐
안녕
지금 어디야? ㅎㅎ
오늘 저녁 시간 돼?
그거 말한 거 맞지?"
3481,일상 대화,"안녕!
오늘 일정 어때??
주말에 뭐 할 거야?
그거 말한 거 맞지?
응응 ㅎㅎ
조심히 들어가
좋은 저녁
바빠?
내일 잠깐 볼 수 있어?? ㅎㅎ
장소는 어디로 할까?"
3482,일상 대화,"오랜만
이번 주 마감 괜찮겠어?
장소는 어디로 할까?
알겠어
진짜 고마워
나중에 봐
안녕하세요
오늘까지 가능해?"
3483,일상 대화,"오랜만
지금 어디야?
오늘 저녁 시간 돼??
그거 말한 거 맞지?
알겠어
나중에 봐
오랜만
뭐 해? ㅎㅎ
점심 뭐 먹을까?
장소는 어디로 할까?"
3484,일상 대화,"안녕하세요
뭐 해??
오늘 저녁 시간 돼??
그럼 몇 시가 좋아?
알겠어
그럼 이따 연락할게
오랜만
시간 괜찮아??
오늘 저녁 시간 돼?
혹시 다시 한 번 보내줄래?"
3485,일상 대화,"좋은 아침
그거 어디서 샀어?
혹시 다시 한 번 보내줄래?
넵
진짜 고마워
좋은 하루 보내
안녕 ㅎㅎ
그거 어디서 샀어?
혹시 다시 한 번 보내줄래?
알겠어"
3486,일상 대화,"하이
교수님 공지 봤어?
그럼 몇 시가 좋아?
좋아 ㅎㅎ
덕분에 살았다
내일 보자
좋은 저녁
시험 범위 정리했어?
그럼 몇 시가 좋아?
넵"
3487,일상 대화,"오랜만
시간 괜찮아?
커피 한 잔 할래??
그럼 몇 시가 좋아? ㅎㅎ
응응 ㅎㅎ
조심히 들어가
하이
뭐 해? ㅎㅎ
오늘 저녁 시간 돼?
장소는 어디로 할까?"
3488,일상 대화,"좋은 저녁
오늘 춥다
바빠??
주말에 뭐 할 거야?
오케이
그럼 이따 연락할게
오랜만
오늘 춥다!
시간 괜찮아??
점심 뭐 먹을까?
응응
그럼 이따 연락할게"
3489,일상 대화,"안녕하세요!
비 온대
시간 괜찮아??
내일 잠깐 볼 수 있어??
좋아 ㅎㅎ
조심히 들어가!
오랜만
오늘 춥다
시간 괜찮아?
커피 한 잔 할래?"
3490,일상 대화,"안녕하세요
뭐 해??
내일 잠깐 볼 수 있어?
그럼 몇 시가 좋아??
확인했어
내일 보자
하이
뭐 해?
커피 한 잔 할래??
그거 말한 거 맞지? ㅎㅎ"
3491,일상 대화,"좋은 아침
시간 괜찮아?
주말에 뭐 할 거야?
그럼 몇 시가 좋아?!
오케이
그럼 이따 연락할게
좋은 아침
지금 어디야?
오늘 저녁 시간 돼?
장소는 어디로 할까?"
3492,일상 대화,"안녕하세요
그 건 일정 어떻게 돼?
그거 말한 거 맞지??
확인했어 ㅎㅎ
덕분에 살았다
내일 보자!
오랜만
파일 공유해줄 수 있어?
장소는 어디로 할까?
확인했어"
3493,일상 대화,"좋은 저녁
가격 괜찮아?
혹시 다시 한 번 보내줄래? ㅎㅎ
넵
진짜 고마워
나중에 봐
좋은 저녁
가격 괜찮아? ㅎㅎ
장소는 어디로 할까??
오케이 ㅎㅎ"
3494,일상 대화,"안녕 ㅎㅎ
그거 어디서 샀어??!
그거 말한 거 맞지??
알겠어
고마워!
그럼 이따 연락할게
좋은 아침!
배송은 빨라? ㅎㅎ
그럼 몇 시가 좋아?
확인했어!"
3495,일상 대화,"좋은 저녁
지금 어디야??
주말에 뭐 할 거야?
정확히 뭐가 필요한 거야?
확인했어
조심히 들어가!
오랜만
바빠?
점심 뭐 먹을까? ㅎㅎ
그럼 몇 시가 좋아?"
3496,일상 대화,"안녕하세요
그 건 일정 어떻게 돼?
그럼 몇 시가 좋아?
알겠어
덕분에 살았다
그럼 이따 연락할게 ㅎㅎ
오랜만
그 건 일정 어떻게 돼?
그거 말한 거 맞지?
응응 ㅎㅎ!"
3497,일상 대화,"안녕
파일 공유해줄 수 있어??
그럼 몇 시가 좋아?!
응응
덕분에 살았다
나중에 봐
안녕 ㅎㅎ
오늘까지 가능해?
그거 말한 거 맞지??
좋아
덕분에 살았다
나중에 봐"
3498,일상 대화,"하이
그 건 일정 어떻게 돼?
그거 말한 거 맞지?
응응
감사합니다
나중에 봐
오랜만
이번 주 마감 괜찮겠어?
그럼 몇 시가 좋아?? ㅎㅎ
오케이"
3499,일상 대화,"안녕하세요
오늘 일정 어때?
커피 한 잔 할래?
그럼 몇 시가 좋아?
넵
내일 보자
하이
시간 괜찮아?!
커피 한 잔 할래??
그럼 몇 시가 좋아??"
3500,일상 대화,"하이
파일 공유해줄 수 있어? ㅎㅎ
혹시 다시 한 번 보내줄래?
오케이
덕분에 살았다
좋은 하루 보내
좋은 아침
그 건 일정 어떻게 돼?
그럼 몇 시가 좋아?
알겠어
덕분에 살았다
그럼 이따 연락할게"
3501,일상 대화,"오랜만
사이즈 어때??!
그거 말한 거 맞지??
넵 ㅎㅎ
고마워! ㅎㅎ
조심히 들어가
하이 ㅎㅎ
사이즈 어때?
정확히 뭐가 필요한 거야?
알겠어"
3502,일상 대화,"안녕
회의 자료 다 됐어?
그거 말한 거 맞지?
알겠어
덕분에 살았다
나중에 봐
하이
그 건 일정 어떻게 돼?
정확히 뭐가 필요한 거야??
오케이"
3503,일상 대화,"안녕
교수님 공지 봤어??
그럼 몇 시가 좋아??
응응
고마워!
나중에 봐
안녕
수업 자료 봤어?
정확히 뭐가 필요한 거야?
좋아"
3504,일상 대화,"안녕하세요 ㅎㅎ
오늘 춥다
뭐 해?
커피 한 잔 할래?
오케이
좋은 하루 보내
좋은 저녁
날씨 진짜 좋다
시간 괜찮아?
오늘 저녁 시간 돼?"
3505,일상 대화,"안녕
오늘 일정 어때?
커피 한 잔 할래?
정확히 뭐가 필요한 거야?
응응
그럼 이따 연락할게
안녕하세요
오늘 일정 어때?
주말에 뭐 할 거야? ㅎㅎ
그럼 몇 시가 좋아? ㅎㅎ"
3506,일상 대화,"하이
오늘 일정 어때?
커피 한 잔 할래?
정확히 뭐가 필요한 거야?
응응
그럼 이따 연락할게
안녕
오늘 일정 어때?
내일 잠깐 볼 수 있어?
장소는 어디로 할까??!"
3507,일상 대화,"좋은 저녁
그거 어디서 샀어?
그거 말한 거 맞지? ㅎㅎ
좋아
덕분에 살았다!
좋은 하루 보내
오랜만
배송은 빨라?
정확히 뭐가 필요한 거야? ㅎㅎ
확인했어
땡큐
좋은 하루 보내
오랜만"
